naics_code,earnings_seasonal_amplitude,peak_quarter_earnings,peak_excess_earnings,trough_quarter_earnings,trough_excess_earnings,n_earnings_excess_obs,earnings_seasonal_index,sector_2d,sector_label,idio_earnings_seasonal_amplitude,idio_peak_quarter_earnings,idio_peak_excess_earnings,idio_trough_quarter_earnings,idio_trough_excess_earnings,idio_n_earnings_excess_obs,idio_earnings_seasonal_index
213115,0.21841372586691424,4,0.12442516842669418,1,-0.09398855744022006,23,0.39421803027319463,21,"Mining, quarrying, oil & gas",0.10849929411188153,2,0.04583484281053053,1,-0.062664451301351,24,0.19471346240977783
321920,0.2179602267392249,4,0.12049915309116228,1,-0.09746107364806263,23,0.3933995032683615,32,Manufacturing - paper/chemicals,0.10144114573305711,4,0.035304178223863544,1,-0.06613696750919357,23,0.18204686839833933
238310,0.21794911662151495,4,0.12527826662637817,1,-0.09267084999513679,23,0.39337945045939837,23,Construction,0.10143003561534716,4,0.04008329175907943,1,-0.06134674385626773,23,0.18202693011666854
332117,0.21791953272295744,4,0.14214330940826223,1,-0.07577622331469523,23,0.3933260540614804,33,Manufacturing - metals/machinery,0.10140045171678966,4,0.056948334540963486,1,-0.04445211717582617,23,0.1819738386807577
531320,0.21780708422523204,4,0.1300967723396067,1,-0.08771031188562532,23,0.3931230941737511,53,Real estate,0.10128800321906423,4,0.044901797472307964,1,-0.05638620574675626,23,0.18177203795464128
339930,0.21779735228388725,4,0.15106169262955288,1,-0.06673565965433437,23,0.39310552885484795,33,Manufacturing - metals/machinery,0.10127827127771945,4,0.06586671776225414,1,-0.03541155351546531,23,0.1817545729562676
333413,0.2177377078447505,4,0.1336200266400396,1,-0.0841176812047109,23,0.39299787576106954,33,Manufacturing - metals/machinery,0.10121862683858271,4,0.04842505177274087,1,-0.05279357506584184,23,0.18164753469990966
562998,0.21752957507669368,4,0.12214469034986541,1,-0.09538488472682828,23,0.3926222139773011,56,Administrative & waste services,0.1010104940705259,4,0.036949715482566675,1,-0.06406077858795922,23,0.18127401842737534
111419,0.21752301011772135,4,0.11968913633969984,3,-0.0978338737780215,23,0.3926103647897804,11,"Agriculture, forestry, fishing",0.11872891389170347,2,0.0678014649238745,1,-0.05092744896782897,24,0.2130715973890777
488510,0.21730747162257352,4,0.14410028694216184,3,-0.07320718468041167,23,0.3922213363041943,48,Transportation,0.09328759790785623,4,0.0589053120748631,1,-0.03438228583299313,23,0.16741446418811948
424710,0.21718488530628596,4,0.12548482763484556,3,-0.0917000576714404,23,0.3920000785240181,42,Wholesale trade,0.08994721647040285,1,0.04638501424301822,3,-0.043562202227384626,23,0.16141979628931077
323113,0.21701446817174314,4,0.12005147228586215,1,-0.09696299588588098,23,0.3916924902218744,32,Manufacturing - paper/chemicals,0.10049538716557532,4,0.034856497418563406,1,-0.06563888974701192,23,0.18034960458860247
111339,0.21618969532649315,2,0.11629449425848552,1,-0.09989520106800763,24,0.3902038460206607,11,"Agriculture, forestry, fishing",0.2182084204231905,2,0.1216849903639807,4,-0.09652343005920978,24,0.3915980967005675
488991,0.2156743491116067,4,0.11978599934698225,1,-0.09588834976462444,23,0.389273690331338,48,Transportation,0.0991552681054389,4,0.03459102447968351,1,-0.06456424362575539,23,0.17794461915181772
339910,0.2153159928514751,4,0.1352714299743085,1,-0.0800445628771666,23,0.3886268880370022,33,Manufacturing - metals/machinery,0.0987969118453073,4,0.050076455107009754,1,-0.04872045673829754,23,0.17730151092924726
334310,0.2152210214957451,4,0.11733874994922333,1,-0.09788227154652177,23,0.3884554728906342,33,Manufacturing - metals/machinery,0.10153531316588135,2,0.03497714775822864,1,-0.0665581654076527,24,0.18221586181937063
333511,0.21510088714951087,4,0.13887749774067326,1,-0.07622338940883762,23,0.38823864070596886,33,Manufacturing - metals/machinery,0.09858180614334308,4,0.05368252287337452,1,-0.04489928326996856,23,0.17691548098908608
455110,0.21475539919989622,4,0.09702162451152149,1,-0.11773377468837475,23,0.38761506460771944,45,Retail trade - specialty,0.1286332152963397,2,0.04222354674683401,1,-0.08640966854950569,24,0.2308459141257205
114111,0.21453487801856896,4,0.0967397458288536,1,-0.11779513218971537,23,0.38721704280120844,11,"Agriculture, forestry, fishing",0.15601995558939974,3,0.06954892953855343,1,-0.0864710260508463,24,0.2799943170736724
541690,0.2144655804362483,4,0.1357675501589546,3,-0.07869803027729372,23,0.3870919666124446,54,Professional & technical services,0.0811327501248938,4,0.05057257529165585,3,-0.03056017483323794,23,0.1456013038698234
238220,0.21355463188739243,4,0.12253350733823497,1,-0.09102112454915748,23,0.38544778266207785,23,Construction,0.09703555088122465,4,0.03733853247093623,1,-0.05969701841028842,23,0.17414056232882313
512191,0.21342966399507268,4,0.1363174853799321,1,-0.0771121786151406,23,0.38522222634155745,51,Information,0.0969105829889049,4,0.05112251051263336,1,-0.045788072476271535,23,0.17391629422456673
459130,0.21325258917584994,4,0.12105792414652594,1,-0.09219466502932398,23,0.3849026214899489,45,Retail trade - specialty,0.09673350816968213,4,0.0358629492792272,1,-0.06087055889045492,23,0.17359851472711765
531210,0.21318930777364226,4,0.14213456997104598,3,-0.07105473780259626,23,0.38478840398996245,53,Real estate,0.08703404898766487,4,0.05693959510374724,2,-0.03009445388391763,23,0.15619180903108426
424610,0.21315862788124534,4,0.12732483984718385,3,-0.08583378803406151,23,0.3847330294172258,42,Wholesale trade,0.08597756488585415,4,0.04212986497988511,2,-0.04384769990596904,23,0.15429583653533396
541618,0.2130293844700057,4,0.13604491136155933,3,-0.07698447310844635,23,0.3844997561519928,54,Professional & technical services,0.07969655415865115,4,0.05084993649426059,3,-0.02884661766439057,23,0.14302389826018233
488390,0.21297056343274207,4,0.12824203982912158,3,-0.0847285236036205,23,0.3843935892279286,48,Transportation,0.08842485577088766,4,0.04304706496182284,1,-0.045377790809064816,23,0.1586877589496622
335910,0.2129601947921521,4,0.13308043926406346,1,-0.07987975552808867,23,0.3843748747215313,33,Manufacturing - metals/machinery,0.09644111378598433,4,0.04788546439676472,1,-0.04855564938921961,23,0.1730737820705138
333112,0.21288830243219029,4,0.13531248609015623,1,-0.07757581634203406,23,0.38424511518181675,33,Manufacturing - metals/machinery,0.09636922142602249,4,0.050117511222857486,1,-0.046251710203165,23,0.17294476362441638
332439,0.21273528314337198,4,0.13372125740827157,1,-0.0790140257351004,23,0.3839689284980709,33,Manufacturing - metals/machinery,0.09621620213720417,4,0.048526282540972826,1,-0.04768991959623134,23,0.17267015432133123
561492,0.21259013752572614,4,0.12923737432938856,1,-0.08335276319633757,23,0.38370695311504943,56,Administrative & waste services,0.09607105651955833,4,0.04404239946208982,1,-0.05202865705746851,23,0.17240967515419228
325211,0.21253272818912403,4,0.12247453420866745,3,-0.09005819398045657,23,0.3836033341895229,32,Manufacturing - paper/chemicals,0.08218781083530052,1,0.04026747229889972,3,-0.04192033853640079,23,0.14749472193910573
333242,0.21237900404263435,4,0.12422269414567162,3,-0.08815630989696273,23,0.3833258752981732,33,Manufacturing - metals/machinery,0.09478841520924138,1,0.049576686921018784,2,-0.04521172828822259,23,0.17010783962055187
339993,0.21205782482684665,4,0.13226380079807135,1,-0.07979402402877529,23,0.3827461743782335,33,Manufacturing - metals/machinery,0.09553874382067884,4,0.047068825930772606,1,-0.04846991788990623,23,0.1714543836978567
333996,0.21176575571964823,1,0.13701432944840725,2,-0.07475142627124098,23,0.38221901470598113,33,Manufacturing - metals/machinery,0.2779770604871861,1,0.1683384355872763,4,-0.10963862489990983,23,0.4988592447628195
332613,0.21170556914494842,4,0.13733339383394041,1,-0.07437217531100802,23,0.3821103831040391,33,Manufacturing - metals/machinery,0.09518648813878064,4,0.052138418966641675,1,-0.043048069172138964,23,0.1708222236083617
115310,0.21088553406199248,4,0.14528725674225712,3,-0.06559827731973536,23,0.38063029015715727,11,"Agriculture, forestry, fishing",0.10152309362617386,4,0.06009228187495838,2,-0.04143081175121548,23,0.1821939325625494
517111,0.21061490449919984,1,0.12598254343217172,2,-0.08463236106702811,23,0.3801418270225518,51,Information,0.2826071095042846,1,0.1573066495710408,4,-0.1253004599332438,23,0.5071683575789507
561910,0.21010707758791597,4,0.12453458040148684,1,-0.08557249718642913,23,0.3792252430309027,56,Administrative & waste services,0.09358799658174817,4,0.039339605534188096,1,-0.054248391047560074,23,0.1679535613903233
522390,0.21009214358390388,1,0.11971916265789846,2,-0.09037298092600542,23,0.3791982884353416,52,Finance & insurance,0.23737675670049238,1,0.15104326879676752,4,-0.08633348790372486,23,0.4259977041426189
325612,0.2095000102894942,4,0.14736085491075104,3,-0.06213915537874314,23,0.3781295386575753,32,Manufacturing - paper/chemicals,0.08970590405948123,4,0.062165880043452304,1,-0.027540024016028918,23,0.16098673563727972
335932,0.20790347775671714,4,0.13312343103913765,3,-0.07478004671757948,23,0.37524793445509064,33,Manufacturing - metals/machinery,0.07457064744536263,4,0.04792845617183891,3,-0.026642191273523706,23,0.1338249163469476
484210,0.20781948962675223,4,0.10793416715915675,1,-0.09988532246759547,23,0.37509634308861545,48,Transportation,0.10410974697719041,2,0.03554853064846399,1,-0.06856121632872642,24,0.18683595566650557
332321,0.20765719629935897,4,0.12768908031848406,1,-0.07996811598087492,23,0.3748034175611674,33,Manufacturing - metals/machinery,0.09113811529319117,4,0.042494105451185316,1,-0.048644009842005856,23,0.16355699022280984
561920,0.2074311052980854,4,0.12074733164241704,3,-0.08668377365566837,23,0.3743953427076719,56,Administrative & waste services,0.07409827498673088,4,0.035552356775118296,3,-0.038545918211612594,23,0.1329771939933592
459310,0.20739378103914757,4,0.12183565461931475,1,-0.08555812641983283,23,0.3743279756235682,45,Retail trade - specialty,0.09087470003297979,4,0.036640679752016014,1,-0.054234020280963774,23,0.1630842636692671
492210,0.20724926760753554,4,0.10850277710310473,1,-0.09874649050443081,23,0.3740671412820816,49,Warehousing & couriers,0.09164803157273628,2,0.024225647207174534,1,-0.06742238436556175,24,0.16447208893512918
722310,0.20718391775775286,4,0.12958890448103746,3,-0.07759501327671538,23,0.3739491904117427,72,Accommodation & food services,0.08326466956046805,4,0.044393929613738725,1,-0.03887073994672932,23,0.14942725885208633
327910,0.20707772310336642,4,0.13050791254999677,3,-0.07656981055336963,23,0.37375751817451675,32,Manufacturing - paper/chemicals,0.07374489279201188,4,0.045312937682698035,3,-0.02843195510931385,23,0.13234301225742318
512110,0.20706980541815934,4,0.13623164269597757,3,-0.07083816272218176,23,0.3737432274322373,51,Information,0.08667634069274746,4,0.05103666782867883,1,-0.03563967286406863,23,0.15554986365064477
333921,0.20684038545437045,4,0.13914830161096012,3,-0.06769208384341031,23,0.37332914408710305,33,Manufacturing - metals/machinery,0.0770525290510962,4,0.05395332674366138,2,-0.023099202307434827,23,0.1382789154692387
221117,0.20678646178275967,1,0.11143397200162544,2,-0.09535248978113424,23,0.37323181648773573,22,Utilities,0.2498954143859337,1,0.14275807814049452,4,-0.10713733624543918,23,0.448463759821668
311512,0.20654786800911193,4,0.12757894660184718,1,-0.07896892140726475,23,0.37280117520313,31,Manufacturing - food/textiles,0.09002878700294413,4,0.04238397173454844,1,-0.04764481526839569,23,0.1615661832400438
722330,0.20617896116082646,2,0.12391043800725875,3,-0.08226852315356772,24,0.37213533000265936,72,Accommodation & food services,0.21678540925995388,2,0.12930093411275392,4,-0.08748447514719994,24,0.3890443526148608
335210,0.20611348546830893,4,0.12072157251553016,3,-0.08539191295277877,23,0.3720171519969842,33,Manufacturing - metals/machinery,0.07278065515695442,4,0.03552659764823142,3,-0.037254057508722994,23,0.13061258580585336
311930,0.20603030022322413,4,0.0994062853266097,3,-0.10662401489661444,23,0.37186700976881165,31,Manufacturing - food/textiles,0.19009575556050265,1,0.11729151414570377,2,-0.07280424141479888,23,0.3411469453102635
321215,0.20597722205427893,4,0.11065345755230228,1,-0.09532376450197663,23,0.37177120822919213,32,Manufacturing - paper/chemicals,0.08945814104811112,4,0.025458482685003544,1,-0.06399965836310757,23,0.16054209870027625
333517,0.2059760062719904,4,0.14106096224554088,1,-0.06491504402644951,23,0.3717690138465034,33,Manufacturing - metals/machinery,0.08945692526582259,4,0.05586598737824214,1,-0.033590937887580455,23,0.16053991685033084
327390,0.20593721342326032,4,0.11468168544661393,1,-0.0912555279766464,23,0.3716989960838635,32,Manufacturing - paper/chemicals,0.08941813241709254,4,0.029486710579315192,1,-0.059931421837777346,23,0.16047029897903686
325314,0.20574216106639065,4,0.10620311703987328,3,-0.09953904402651738,23,0.371346943319688,32,Manufacturing - paper/chemicals,0.08320023214230517,1,0.031799043559843566,3,-0.0514011885824616,23,0.14931161908777316
423990,0.20522189756055245,4,0.13827780892318933,1,-0.06694408863736312,23,0.37040791234221393,42,Wholesale trade,0.08870281655438465,4,0.05308283405589059,1,-0.03561998249849406,23,0.15918658898364402
113210,0.20498879010651147,2,0.1060040776883406,1,-0.09898471241817088,24,0.36998717339364606,11,"Agriculture, forestry, fishing",0.1790551800731376,2,0.11139457379383577,1,-0.06766060627930182,24,0.3213334645154059
513191,0.2045200979861675,4,0.11890724678945581,3,-0.08561285119671169,23,0.3691412243409792,51,Information,0.07118726767481298,4,0.033712271922157075,3,-0.037474995752655914,23,0.12775308339021338
326211,0.20412166123560105,1,0.129344017948697,2,-0.07477764328690405,23,0.36842208020123557,32,Manufacturing - paper/chemicals,0.2901835830307728,1,0.16066812408756603,4,-0.12951545894320676,23,0.5207651409061982
541860,0.2039509950450318,4,0.1338133737959571,1,-0.07013762124907472,23,0.3681140423743389,54,Professional & technical services,0.08743191403886401,4,0.04861839892865835,1,-0.03881351511020566,23,0.15690581995921937
487110,0.20369454329361258,2,0.11951639122485862,1,-0.08417815206875395,24,0.3676511689724805,48,Transportation,0.2290769835964745,2,0.1249068873303538,4,-0.10417009626612068,24,0.41110288319906124
321918,0.2035909939132426,4,0.12173380921054401,1,-0.0818571847026986,23,0.36746427122782893,32,Manufacturing - paper/chemicals,0.0870719129070748,4,0.03653883434324527,1,-0.050533078563829534,23,0.15625975984043342
111910,0.20346400483345234,2,0.1044493734375209,1,-0.09901463139593142,24,0.36723506683738866,11,"Agriculture, forestry, fishing",0.17753039480007843,2,0.10983986954301608,1,-0.06769052525706236,24,0.31859707602201504
311811,0.20307548130990555,4,0.107298333425674,1,-0.09577714788423153,23,0.36653381522163286,31,Manufacturing - food/textiles,0.09564428800634162,2,0.03119124626097914,1,-0.06445304174536247,24,0.1716437939055068
221115,0.20224045602369106,1,0.129631866756561,3,-0.07260858926713006,23,0.36502666624437324,22,Utilities,0.2812088580853826,1,0.16095597289543007,4,-0.12025288518995253,23,0.5046590474740109
334513,0.20202788828118817,4,0.14391520830746976,3,-0.058112679973718405,23,0.36464299971235237,33,Manufacturing - metals/machinery,0.08590975050953546,4,0.05872023344017102,2,-0.027189517069364438,23,0.15417413646233114
423710,0.20173771673782442,4,0.13768851920928118,3,-0.06404919752854325,23,0.36411926497996705,42,Wholesale trade,0.07981636662606315,4,0.052493544341982445,1,-0.027322822284080693,23,0.14323891440900252
212290,0.20156764804911392,4,0.10806334550604785,3,-0.09350430254306608,23,0.3638123055926461,21,"Mining, quarrying, oil & gas",0.08532905619972236,1,0.03996260910071206,3,-0.0453664470990103,23,0.15313201908644508
333248,0.20115197573105895,4,0.12936110995717434,3,-0.0717908657738846,23,0.36306205273279346,33,Manufacturing - metals/machinery,0.06829949861724821,4,0.0441661350898756,1,-0.024133363527372616,23,0.12257067629309032
111336,0.20112972776760954,2,0.11945094335073113,4,-0.08167878441687841,24,0.36302189706815374,11,"Agriculture, forestry, fishing",0.2917151987404034,2,0.1248414394562263,4,-0.16687375928417714,24,0.5235137873406704
486110,0.20111186545530485,1,0.13094318552927026,3,-0.07016867992603461,23,0.36298965712744063,48,Transportation,0.2647454929807692,1,0.1622672916681393,4,-0.10247820131262994,23,0.4751137969848232
524127,0.20099180552066098,1,0.11212063988420533,2,-0.08887116563645564,23,0.3627729592493097,52,Finance & insurance,0.24077217544104612,1,0.1434447460230744,4,-0.09732742941797172,23,0.43209114230473744
334515,0.20068231916337226,4,0.12068265112755414,3,-0.07999966803581814,23,0.3622143629354447,33,Manufacturing - metals/machinery,0.06734948885201775,4,0.035487676260255396,3,-0.03186181259176236,23,0.12086578325922065
334416,0.20063985072389284,4,0.12791587339656385,1,-0.072723977327329,23,0.3621377110469523,33,Manufacturing - metals/machinery,0.08412076971772506,4,0.04272089852926511,1,-0.04139987118845995,23,0.15096362115889705
325180,0.2005002222168883,1,0.12274378031965005,2,-0.07775644189723822,23,0.3618856935751435,32,Manufacturing - paper/chemicals,0.24499922305825977,1,0.1540678864585191,4,-0.09093133659974066,23,0.4396770264715962
112111,0.20040303421699324,4,0.11902386329384798,1,-0.08137917092314527,23,0.3617102775762966,11,"Agriculture, forestry, fishing",0.08906055518580394,2,0.03900549040152774,1,-0.05005506478427621,24,0.1598285888061457
111211,0.200339142268995,2,0.1080747954517413,1,-0.09226434681725369,24,0.3615949580935571,11,"Agriculture, forestry, fishing",0.17933227405779745,2,0.11346529155723648,4,-0.06586698250056097,24,0.32183073898716796
212319,0.20011029435268146,4,0.09103320335365563,1,-0.10907709099902582,23,0.361181907245021,21,"Mining, quarrying, oil & gas",0.1180740893547267,2,0.04032110449456994,1,-0.07775298486015676,24,0.21189644547763625
541360,0.20003724123759106,4,0.12766458204112324,1,-0.07237265919646782,23,0.3610500526419188,54,Professional & technical services,0.08351816023142326,4,0.0424696071738245,1,-0.04104855305759876,23,0.1498821746801964
484110,0.199779425053918,4,0.1022134821145241,1,-0.09756594293939387,23,0.3605847165569418,48,Transportation,0.09278432233236011,3,0.026542485531835306,1,-0.06624183680052481,24,0.16651128292179646
485510,0.1996497367043494,4,0.08292417438111359,1,-0.11672556232323582,23,0.360350640216211,48,Transportation,0.16866324852197317,2,0.08326179233760642,1,-0.08540145618436676,24,0.3026840438899951
524298,0.19960105526140304,1,0.11394199073125975,2,-0.08565906453014328,23,0.36026277438967924,52,Finance & insurance,0.22553466529477692,1,0.1452660968701288,2,-0.0802685684246481,23,0.40474581823263095
811420,0.19908346508660602,4,0.10910852686592647,1,-0.08997493822067955,23,0.35932856854530126,81,Other services,0.08256438408043822,4,0.023913551998627727,1,-0.05865083208181049,23,0.14817052246860998
114210,0.1989296586103484,4,0.12399192576788398,1,-0.07493773284246441,23,0.35905096105578627,11,"Agriculture, forestry, fishing",0.0824105776041806,4,0.03879695090058524,1,-0.04361362670359535,23,0.14789450047438127
331513,0.1985228081950044,4,0.11395265176795374,1,-0.08457015642705067,23,0.35831663097320493,33,Manufacturing - metals/machinery,0.08200372718883661,4,0.028757676900655005,1,-0.05324605028818161,23,0.14716436435964494
561431,0.19793849907116845,4,0.11446607615118119,1,-0.08347242291998727,23,0.35726200315183065,56,Administrative & waste services,0.08141941806500066,4,0.029271101283882453,1,-0.05214831678111821,23,0.14611575981755087
441227,0.1977029802744434,4,0.0778877091138012,1,-0.11981527116064221,23,0.35683691193666667,44,Retail trade - general,0.15779439206381346,2,0.06930322704204032,1,-0.08849116502177315,24,0.28317873106076263
423390,0.19764100901165452,4,0.1335570276155659,1,-0.06408398139608862,23,0.3567250591258911,42,Wholesale trade,0.08112192800548672,4,0.04836205274826716,1,-0.03275987525721956,23,0.14558188243157708
541191,0.19760513386311973,4,0.12370309609956459,1,-0.07390203776355513,23,0.3566603075616979,54,Professional & technical services,0.08108605285695192,4,0.03850812123226585,1,-0.042577931624686066,23,0.1455175006819735
334418,0.1975191361341865,4,0.12506612473919623,1,-0.07245301139499027,23,0.35650508904155476,33,Manufacturing - metals/machinery,0.08100005512801871,4,0.03987114987189749,1,-0.041128905256121215,23,0.14536316865892185
333998,0.1967679497053325,4,0.13436325196161067,3,-0.06240469774372185,23,0.3551492620065303,33,Manufacturing - metals/machinery,0.06878607651624871,4,0.04916827709431193,1,-0.01961779942193679,23,0.12344389181234307
424350,0.19646784087865177,4,0.13041053009332607,3,-0.06605731078532569,23,0.35460759133060504,42,Wholesale trade,0.06313501056729723,4,0.045215555226027326,3,-0.01791945534126991,23,0.11330245608934471
541810,0.1961724439943761,4,0.12053242944583407,3,-0.07564001454854202,23,0.3540744253063281,54,Professional & technical services,0.06283961368302157,4,0.035337454578535335,3,-0.027502159104486244,23,0.11277233512779207
458310,0.19613721644445406,4,0.12261846574441959,1,-0.07351875070003447,23,0.35401084260205207,45,Retail trade - specialty,0.07961813543828626,4,0.03742349087712085,1,-0.04219464456116541,23,0.1428831675698587
444140,0.19606791227162906,4,0.11382445533989047,1,-0.0822434569317386,23,0.3538857545179935,44,Retail trade - general,0.07954883126546126,4,0.02862948047259173,1,-0.050919350792869536,23,0.14275879389940618
336214,0.19601710131352235,4,0.10739646153644372,1,-0.08862063977707861,23,0.35379404509935863,33,Manufacturing - metals/machinery,0.10366542659736872,2,0.046368892959159164,1,-0.05729653363820955,24,0.18603857573622604
335139,0.19587256033531997,4,0.11294814812021153,3,-0.08292441221510842,23,0.3535331610386407,33,Manufacturing - metals/machinery,0.08080850899081903,2,0.043993691064366444,1,-0.03681481792645258,24,0.14501941885031103
332721,0.19582805251937813,4,0.12360978534143274,1,-0.0722182671779454,23,0.353452828250659,33,Manufacturing - metals/machinery,0.07930897151321034,4,0.038414810474134004,1,-0.04089416103907634,23,0.14232834019704965
424910,0.19568060253445324,4,0.08542111808121355,3,-0.11025948445323967,23,0.3531866936824665,42,Wholesale trade,0.11844719645916296,1,0.05632556744997906,3,-0.062121629009183894,23,0.21256602565093727
541612,0.1956355984541428,4,0.12656865653439336,2,-0.06906694191974945,23,0.35310546517989044,54,Professional & technical services,0.1050501274813489,4,0.041373681667094625,2,-0.06367644581425427,23,0.18852356797261455
333241,0.19560985547113857,4,0.1235317106484218,3,-0.07207814482271675,23,0.35305900130490725,33,Manufacturing - metals/machinery,0.06227702515978404,4,0.038336735781123066,3,-0.023940289378660974,23,0.1117627105014915
711110,0.19514339791380558,4,0.11252924616593518,3,-0.08261415174787042,23,0.35221708544669833,71,"Arts, entertainment & recreation",0.06982564254192504,2,0.0353493462381104,3,-0.03447629630381464,24,0.12530950303055322
237130,0.1947207462169886,4,0.11442812634253376,1,-0.08029261987445482,23,0.3514542354071713,23,Construction,0.07820166521082078,4,0.029233151475235017,1,-0.048968513735585764,23,0.14034116188541834
333131,0.19455007352745293,4,0.12794104496927597,3,-0.06660902855817696,23,0.3511461858501981,33,Manufacturing - metals/machinery,0.07636075672920742,4,0.04274607010197723,1,-0.03361468662723019,23,0.1370374568487308
486990,0.1944140706147604,1,0.1311963275801364,2,-0.06321774303462399,23,0.35090071226496317,48,Transportation,0.2658553161116045,1,0.16252043371900549,4,-0.10333488239259901,23,0.47710549201137853
334412,0.19406409509589534,4,0.12954823924233153,3,-0.06451585585356383,23,0.3502690364893533,33,Manufacturing - metals/machinery,0.07367852658687732,4,0.044353264375032786,1,-0.029325262211844526,23,0.13222391108082546
332812,0.19377691747732556,4,0.12459313703043416,1,-0.06918378044689139,23,0.34975070553427356,33,Manufacturing - metals/machinery,0.07725783647115775,4,0.03939816216313542,1,-0.037859674308022326,23,0.13864736135587627
423720,0.1937330100671666,4,0.12457230920408202,2,-0.06916070086308458,23,0.3496714564272013,42,Wholesale trade,0.1070111271042834,1,0.043240922346693994,2,-0.0637702047575894,23,0.1920427892679357
811490,0.1929298099983069,4,0.09703665294452145,1,-0.09589315705378545,23,0.34822174923593213,81,Other services,0.11192974012464638,2,0.04736068920972998,1,-0.0645690509149164,24,0.20086976071773255
561210,0.19270467453909085,4,0.1304613721359213,1,-0.06224330240316955,23,0.34781539905384296,56,Administrative & waste services,0.07618559353292303,4,0.045266397268622555,1,-0.030919196264300487,23,0.13672310796089263
531390,0.19260368951002366,4,0.10109379663199208,3,-0.09150989287803156,23,0.3476331297432127,53,Real estate,0.13853663968339958,1,0.08284660064278919,2,-0.05569003904061038,23,0.2486186569615349
335931,0.19259656794352542,4,0.123205136590598,3,-0.06939143135292741,23,0.34762027592687744,33,Manufacturing - metals/machinery,0.06448559818505313,4,0.038010161723299254,2,-0.026475436461753873,23,0.11572622846034143
334118,0.1925224246996152,4,0.118293202960583,3,-0.0742292217390322,23,0.3474864537348135,33,Manufacturing - metals/machinery,0.05918959438826068,4,0.03309822809328426,3,-0.026091366294976416,23,0.10622198933464316
562119,0.1923373822746064,4,0.09842716500302373,1,-0.09391021727158265,23,0.34715246803856475,56,Administrative & waste services,0.08701223208813039,2,0.024426120955416797,1,-0.06258611113271359,24,0.15615265629666164
334413,0.19233445411382982,1,0.10775192194745731,2,-0.0845825321663725,23,0.34714718295966657,33,Manufacturing - metals/machinery,0.21826806414720368,1,0.13907602808632635,2,-0.07919203606087732,23,0.3917051336735606
332722,0.19231051009613137,4,0.12797279601775283,3,-0.06433771407837856,23,0.34710396606266775,33,Manufacturing - metals/machinery,0.0723926620547247,4,0.04277782115045409,1,-0.029614840904270613,23,0.12991629113458703
332420,0.19229631078245482,4,0.12522778333127793,1,-0.06706852745117689,23,0.34707833752010897,33,Manufacturing - metals/machinery,0.07577722977628702,4,0.04003280846397919,1,-0.03574442131230783,23,0.13599025599509765
221114,0.19228712521378982,1,0.07980799876708568,3,-0.11247912644670416,23,0.34706175835700154,22,Utilities,0.17547337590860312,1,0.11113210490595474,3,-0.06434127100264839,23,0.31490553799054666
326140,0.19193612923338463,4,0.13125558419367467,3,-0.06068054503970997,23,0.3464282407358908,32,Manufacturing - paper/chemicals,0.06775756209747044,4,0.04606060932637593,1,-0.02169695277109452,23,0.12159811387196136
423740,0.19123171603589428,4,0.12666756706482615,3,-0.06456414897106813,23,0.3451568353692597,42,Wholesale trade,0.07442567731455801,4,0.041472592197527414,1,-0.0329530851170306,23,0.13356475210951158
327999,0.19111632103704157,4,0.10319349068753338,1,-0.08792283034950818,23,0.34494855729987306,32,Manufacturing - paper/chemicals,0.08549579337893355,2,0.028897069168294435,1,-0.05659872421063912,24,0.15343124659518048
423510,0.19111190115251803,4,0.12429679415620208,3,-0.06681510699631593,23,0.34494057978763576,42,Wholesale trade,0.08918085698159955,4,0.03910181928890334,2,-0.05007903769269621,23,0.1600444831065208
457210,0.19078521987729008,4,0.1385469258693674,3,-0.05223829400792268,23,0.34435094812260947,45,Retail trade - specialty,0.08717891277760446,4,0.05335195100206866,2,-0.033826961775535805,23,0.15645178242858723
562213,0.19068965609415983,1,0.1161779805817566,2,-0.07451167551240322,23,0.34417846369562793,56,Administrative & waste services,0.2536628269101961,1,0.14750208672062565,4,-0.10616074018957046,23,0.45522478018525353
112330,0.19058373559815966,4,0.12369840656287144,1,-0.06688532903528822,23,0.34398728629076014,11,"Agriculture, forestry, fishing",0.07406465459199187,4,0.0385034316955727,1,-0.035561222896419165,23,0.13291685863799302
325315,0.19052678643387927,4,0.10090628838953011,3,-0.08962049804434917,23,0.34388449793678094,32,Manufacturing - paper/chemicals,0.09969528973122532,2,0.058212647130931924,3,-0.04148264260029339,24,0.1789137450930852
333993,0.19049413071301471,4,0.121624730785477,3,-0.06886939992753771,23,0.34382555716323165,33,Manufacturing - metals/machinery,0.05946337510279568,4,0.036429755918178264,1,-0.023033619184617417,23,0.10671331779262523
111998,0.1903015591793773,4,0.09251001359768043,1,-0.09779154558169685,23,0.3434779820720788,11,"Agriculture, forestry, fishing",0.14490511390728916,2,0.07843767446446137,1,-0.06646743944282779,24,0.2600475577350485
332216,0.19021808548531324,4,0.11866239633581213,3,-0.07155568914950111,23,0.34332731921825427,33,Manufacturing - metals/machinery,0.056885255173958725,4,0.03346742146851339,3,-0.023417833705445333,23,0.10208660881759862
561622,0.19015956187242267,4,0.11386579363983705,1,-0.07629376823258562,23,0.34322168911965756,56,Administrative & waste services,0.07364048086625487,4,0.028670818772538312,1,-0.044969662093716556,23,0.13215563400996605
